  °  Temperatura     Temperatura     Energía     Magnetización      Calor      Susceptibilid.  
       inversa                        media          media        específico     Magnética
  °    T^(-1)            T              E              M             C_v            Chi   
   _______________||____________||_____________||______________||____________||______________
       0.457665       2.185003      -0.984620       0.165348       0.087547       0.001397
       0.456620       2.190003      -0.984320       0.165325       0.087962       0.001338
       0.455580       2.195003      -0.983935       0.165288       0.085940       0.001223
       0.454545       2.200003      -0.983510       0.165257       0.069408       0.000943
       0.453514       2.205003      -0.982450       0.165166       0.077932       0.001107
       0.452488       2.210003      -0.983317       0.165235       0.122367       0.002154
       0.451467       2.215003      -0.983322       0.165238       0.101911       0.001598
       0.450450       2.220004      -0.983743       0.165277       0.095904       0.001540
       0.449437       2.225004      -0.982117       0.165136       0.077326       0.001372
       0.448430       2.230004      -0.982163       0.165138       0.088762       0.001478
       0.447426       2.235004      -0.982542       0.165173       0.068033       0.000983
       0.446428       2.240004      -0.982123       0.165135       0.094978       0.001635
       0.445433       2.245004      -0.982010       0.165118       0.099205       0.001686
       0.444444       2.250004      -0.980980       0.165030       0.084876       0.001465
       0.443458       2.255004      -0.981208       0.165054       0.109850       0.001570
       0.442477       2.260005      -0.980073       0.164955       0.079538       0.001458
       0.441500       2.265005      -0.980822       0.165018       0.078426       0.001401
       0.440528       2.270005      -0.980238       0.164967       0.105371       0.001775
       0.439559       2.275005      -0.980140       0.164957       0.107927       0.001878
       0.438596       2.280005      -0.980213       0.164963       0.107454       0.001927
       0.437636       2.285005      -0.979722       0.164920       0.083792       0.001603
       0.436680       2.290005      -0.979760       0.164924       0.095345       0.001759
       0.435729       2.295005      -0.979057       0.164862       0.098638       0.001862
       0.434782       2.300005      -0.978823       0.164845       0.111501       0.002070
       0.433838       2.305006      -0.978475       0.164810       0.116900       0.002065
       0.432899       2.310006      -0.978015       0.164769       0.089309       0.001744
       0.431964       2.315006      -0.978403       0.164803       0.107874       0.002267
       0.431033       2.320006      -0.977125       0.164688       0.129908       0.002526
       0.430106       2.325006      -0.977872       0.164758       0.114897       0.002205
       0.429183       2.330006      -0.977350       0.164713       0.124478       0.002410
       0.428264       2.335006      -0.976980       0.164681       0.126811       0.002300
       0.427349       2.340006      -0.977542       0.164728       0.102728       0.001878
       0.426438       2.345006      -0.975995       0.164597       0.102290       0.002134
       0.425531       2.350007      -0.976818       0.164671       0.106807       0.002026
       0.424627       2.355007      -0.975360       0.164537       0.112693       0.002281
       0.423728       2.360007      -0.976470       0.164636       0.089071       0.001707
       0.422832       2.365007      -0.975358       0.164530       0.113138       0.002219
       0.421940       2.370007      -0.974520       0.164455       0.108489       0.002369
       0.421051       2.375007      -0.975227       0.164525       0.090027       0.001645
       0.420167       2.380007      -0.974123       0.164419       0.126199       0.002462
       0.419286       2.385007      -0.974477       0.164462       0.109875       0.002150
       0.418409       2.390007      -0.974808       0.164483       0.206523       0.004035
       0.417535       2.395008      -0.972662       0.164297       0.124623       0.002497
       0.416665       2.400008      -0.974363       0.164448       0.086805       0.001678
       0.415799       2.405008      -0.973132       0.164340       0.091172       0.001878
       0.414936       2.410008      -0.972383       0.164267       0.124421       0.002583
       0.414077       2.415008      -0.972517       0.164287       0.125246       0.002477
       0.413222       2.420008      -0.972738       0.164301       0.106720       0.002219
       0.412370       2.425008      -0.972493       0.164280       0.104288       0.002165
       0.411521       2.430008      -0.971650       0.164205       0.107167       0.002261
       0.410676       2.435009      -0.970830       0.164135       0.110680       0.002356
       0.409835       2.440009      -0.971788       0.164215       0.124005       0.002601
       0.408996       2.445009      -0.970248       0.164084       0.131339       0.002746
       0.408162       2.450009      -0.968988       0.163965       0.115186       0.002342
       0.407330       2.455009      -0.970205       0.164074       0.116661       0.002337
       0.406503       2.460009      -0.968890       0.163953       0.132970       0.002779
       0.405678       2.465009      -0.968772       0.163946       0.162646       0.003417
       0.404857       2.470009      -0.968477       0.163920       0.144701       0.003064
       0.404039       2.475009      -0.968675       0.163937       0.132639       0.002614
       0.403224       2.480010      -0.968412       0.163913       0.138455       0.002855
       0.402413       2.485010      -0.968060       0.163886       0.132838       0.002800
       0.401605       2.490010      -0.967652       0.163837       0.127265       0.002941
       0.400800       2.495010      -0.967607       0.163838       0.134913       0.002789
       0.399998       2.500010      -0.967677       0.163851       0.127499       0.002637
       0.399200       2.505010      -0.965927       0.163686       0.143176       0.003167
       0.398405       2.510010      -0.966700       0.163762       0.101684       0.002189
       0.397613       2.515010      -0.966478       0.163744       0.100663       0.002184
       0.396824       2.520010      -0.965458       0.163649       0.177153       0.003778
       0.396038       2.525011      -0.964903       0.163599       0.161747       0.003336
       0.395255       2.530011      -0.965295       0.163637       0.102524       0.002461
       0.394476       2.535011      -0.965595       0.163655       0.111238       0.002408
       0.393699       2.540011      -0.963692       0.163486       0.105351       0.002211
       0.392926       2.545011      -0.962750       0.163409       0.142932       0.003118
       0.392155       2.550011      -0.963093       0.163428       0.097317       0.002298
       0.391388       2.555011      -0.964217       0.163531       0.120274       0.002628
       0.390623       2.560011      -0.963203       0.163445       0.126361       0.002956
       0.389862       2.565012      -0.962245       0.163367       0.161492       0.003760
       0.389103       2.570012      -0.962217       0.163343       0.170327       0.003800
       0.388348       2.575012      -0.960878       0.163222       0.157294       0.003603
       0.387595       2.580012      -0.961238       0.163263       0.228279       0.005063
       0.386845       2.585012      -0.960280       0.163177       0.220967       0.004817
       0.386099       2.590012      -0.960008       0.163161       0.157225       0.003393
       0.385355       2.595012      -0.959860       0.163131       0.146178       0.003293
